,location,date,people_fully_vaccinated_per_hundred
65426,North Macedonia,2021-05-22,1.86
65427,North Macedonia,2021-05-23,1.86
65430,North Macedonia,2021-05-26,2.06
65431,North Macedonia,2021-05-27,2.62
65432,North Macedonia,2021-05-28,2.87
65433,North Macedonia,2021-05-29,3.41
65435,North Macedonia,2021-05-31,3.9
65436,North Macedonia,2021-06-01,4.52
65437,North Macedonia,2021-06-02,5.17
65438,North Macedonia,2021-06-03,5.82
65439,North Macedonia,2021-06-04,6.04
65440,North Macedonia,2021-06-05,6.67
65441,North Macedonia,2021-06-06,7.24
65443,North Macedonia,2021-06-08,7.67
65444,North Macedonia,2021-06-09,8.08
65445,North Macedonia,2021-06-10,8.5
65446,North Macedonia,2021-06-11,8.98
65449,North Macedonia,2021-06-14,9.27
65450,North Macedonia,2021-06-15,9.36
65451,North Macedonia,2021-06-16,9.47
65452,North Macedonia,2021-06-17,9.56
65456,North Macedonia,2021-06-21,9.78
65528,Northern Cyprus,2021-03-25,11.53
65548,Northern Cyprus,2021-04-14,12.68
65553,Northern Cyprus,2021-04-19,12.7
65557,Northern Cyprus,2021-04-23,12.78
65572,Northern Cyprus,2021-05-08,13.28
65574,Northern Cyprus,2021-05-10,13.31
65575,Northern Cyprus,2021-05-11,13.38
65578,Northern Cyprus,2021-05-14,13.41
65581,Northern Cyprus,2021-05-17,13.44
65583,Northern Cyprus,2021-05-19,13.46
65586,Northern Cyprus,2021-05-22,13.65
65588,Northern Cyprus,2021-05-24,13.68
65589,Northern Cyprus,2021-05-25,13.84
65591,Northern Cyprus,2021-05-27,14.2
65919,Norway,2021-01-17,0.0
65920,Norway,2021-01-18,0.01
65921,Norway,2021-01-19,0.02
65922,Norway,2021-01-20,0.03
65923,Norway,2021-01-21,0.04
65924,Norway,2021-01-22,0.04
65925,Norway,2021-01-23,0.04
65926,Norway,2021-01-24,0.04
65927,Norway,2021-01-25,0.04
65928,Norway,2021-01-26,0.08
65929,Norway,2021-01-27,0.22
65930,Norway,2021-01-28,0.35
65931,Norway,2021-01-29,0.39
65932,Norway,2021-01-30,0.39
65933,Norway,2021-01-31,0.39
65934,Norway,2021-02-01,0.4
65935,Norway,2021-02-02,0.46
65936,Norway,2021-02-03,0.62
65937,Norway,2021-02-04,0.78
65938,Norway,2021-02-05,0.88
65939,Norway,2021-02-06,0.89
65940,Norway,2021-02-07,0.9
65941,Norway,2021-02-08,0.91
65942,Norway,2021-02-09,0.98
65943,Norway,2021-02-10,1.14
65944,Norway,2021-02-11,1.3
65945,Norway,2021-02-12,1.37
65946,Norway,2021-02-13,1.38
65947,Norway,2021-02-14,1.38
65948,Norway,2021-02-15,1.39
65949,Norway,2021-02-16,1.43
65950,Norway,2021-02-17,1.63
65951,Norway,2021-02-18,1.84
65952,Norway,2021-02-19,1.92
65953,Norway,2021-02-20,1.93
65954,Norway,2021-02-21,1.93
65955,Norway,2021-02-22,1.93
65956,Norway,2021-02-23,2.03
65957,Norway,2021-02-24,2.46
65958,Norway,2021-02-25,2.95
65959,Norway,2021-02-26,3.14
65960,Norway,2021-02-27,3.14
65961,Norway,2021-02-28,3.15
65962,Norway,2021-03-01,3.15
65963,Norway,2021-03-02,3.22
65964,Norway,2021-03-03,3.56
65965,Norway,2021-03-04,3.91
65966,Norway,2021-03-05,4.04
65967,Norway,2021-03-06,4.05
65968,Norway,2021-03-07,4.05
65969,Norway,2021-03-08,4.05
65970,Norway,2021-03-09,4.13
65971,Norway,2021-03-10,4.46
65972,Norway,2021-03-11,4.77
65973,Norway,2021-03-12,4.93
65974,Norway,2021-03-13,4.94
65975,Norway,2021-03-14,4.94
65976,Norway,2021-03-15,4.95
65977,Norway,2021-03-16,4.96
65978,Norway,2021-03-17,5.0
65979,Norway,2021-03-18,5.03
65980,Norway,2021-03-19,5.04
65981,Norway,2021-03-20,5.04
65982,Norway,2021-03-21,5.05
65983,Norway,2021-03-22,5.05
65984,Norway,2021-03-23,5.07
65985,Norway,2021-03-24,5.14
65986,Norway,2021-03-25,5.19
65987,Norway,2021-03-26,5.21
65988,Norway,2021-03-27,5.21
65989,Norway,2021-03-28,5.21
65990,Norway,2021-03-29,5.21
65991,Norway,2021-03-30,5.29
65992,Norway,2021-03-31,5.44
65993,Norway,2021-04-01,5.47
65994,Norway,2021-04-02,5.48
65995,Norway,2021-04-03,5.48
65996,Norway,2021-04-04,5.48
65997,Norway,2021-04-05,5.48
65998,Norway,2021-04-06,5.53
65999,Norway,2021-04-07,5.6
66000,Norway,2021-04-08,5.68
66001,Norway,2021-04-09,5.69
66002,Norway,2021-04-10,5.69
66003,Norway,2021-04-11,5.69
66004,Norway,2021-04-12,5.7
66005,Norway,2021-04-13,5.7
66006,Norway,2021-04-14,5.73
66007,Norway,2021-04-15,5.75
66008,Norway,2021-04-16,5.77
66009,Norway,2021-04-17,5.77
66010,Norway,2021-04-18,5.78
66011,Norway,2021-04-19,5.78
66012,Norway,2021-04-20,5.8
66013,Norway,2021-04-21,5.85
66014,Norway,2021-04-22,5.9
66015,Norway,2021-04-23,5.92
66016,Norway,2021-04-24,5.92
66017,Norway,2021-04-25,5.92
66018,Norway,2021-04-26,5.93
66019,Norway,2021-04-27,6.05
66020,Norway,2021-04-28,6.5
66021,Norway,2021-04-29,6.89
66022,Norway,2021-04-30,7.05
66023,Norway,2021-05-01,7.05
66024,Norway,2021-05-02,7.06
66025,Norway,2021-05-03,7.09
66026,Norway,2021-05-04,7.31
66027,Norway,2021-05-05,8.02
66028,Norway,2021-05-06,8.69
66029,Norway,2021-05-07,8.99
